Date,1 MO,2 MO,3 MO,6 MO,1 YR,2 YR,3 YR,5 YR,7 YR,10 YR,20 YR,30 YR
2023-04-05,-0.0085836909871245,-0.00625,-0.0040983606557376,0.0041666666666668,-0.015555555555556,-0.013020833333333,-0.013888888888889,-0.008849557522124,-0.011834319526627,-0.014925373134328,-0.013440860215054,-0.011111111111111
2023-04-04,-0.0085106382978724,0.0020876826722338,-0.0040816326530613,-0.016393442622951,-0.021739130434783,-0.032745591939547,-0.03485254691689,-0.036931818181818,-0.028735632183908,-0.02332361516035,-0.015873015873016,-0.010989010989011
2023-04-03,-0.0084388185654008,0.0,0.010309278350516,-0.012145748987854,-0.0086206896551724,-0.022167487684729,-0.020997375328084,-0.022222222222222,-0.019718309859155,-0.014367816091954,-0.0078740157480316,-0.0081743869209809
2023-03-31,0.0,0.0041928721174005,-0.024144869215292,0.0040650406504066,0.0021598272138228,-0.0097560975609756,-0.015503875968992,-0.016393442622951,-0.016620498614958,-0.019718309859155,-0.018041237113402,-0.018716577540107
2023-03-30,0.092165898617512,0.06,0.035416666666667,0.0,0.0087145969498911,0.0049019607843136,0.0,-0.0027247956403269,-0.0027624309392266,-0.0056022408963586,-0.0076726342710998,-0.01058201058201
2023-03-29,0.023584905660377,0.025056947608201,0.0,0.0040816326530611,0.0087912087912088,0.014925373134328,0.0078125000000001,0.011019283746556,0.0055555555555556,0.0056338028169014,0.0025641025641026,0.0026525198938992
2023-03-28,0.0047393364928911,-0.017897091722595,-0.022403258655805,0.0082304526748971,0.0088691796008869,0.020304568527919,0.013192612137203,0.011142061281337,0.0084033613445379,0.0056657223796034,0.0,0.0
2023-03-27,-0.014018691588785,-0.002232142857143,0.035864978902954,0.021008403361345,0.043981481481481,0.047872340425532,0.058659217877095,0.052785923753666,0.05,0.044378698224852,0.03448275862069,0.035714285714286
2023-03-24,0.0046948356807513,0.0,0.0021141649048625,-0.0083333333333333,-0.013698630136986,0.0,0.0028011204481793,0.0058997050147493,0.0029498525073746,0.0,-0.0026455026455026,-0.0054644808743169
2023-03-23,0.024038461538461,-0.017543859649123,-0.012526096033403,-0.03030303030303,-0.039473684210526,-0.050505050505051,-0.050531914893617,-0.042372881355932,-0.039660056657224,-0.028735632183908,-0.013054830287206,-0.0054347826086957
2023-03-22,0.022113022113022,0.013333333333333,0.002092050209205,-0.002016129032258,-0.025641025641026,-0.050359712230216,-0.055276381909548,-0.050938337801609,-0.040760869565218,-0.030640668523677,-0.017948717948718,-0.013404825737265
2023-03-21,-0.06221198156682,-0.013157894736842,-0.0062370062370061,0.033333333333333,0.078341013824885,0.063775510204082,0.055702917771883,0.047752808988764,0.036619718309859,0.034582132564841,0.018276762402089,0.021917808219178
2023-03-20,0.0069605568445476,0.011086474501109,0.064159292035398,0.019108280254777,0.018779342723005,0.028871391076115,0.02445652173913,0.034883720930233,0.028985507246377,0.023598820058997,0.018617021276596,0.013888888888889
2023-03-17,0.021327014218009,-0.032188841201717,-0.046413502109705,-0.046558704453441,-0.051224944320713,-0.079710144927536,-0.077694235588972,-0.075268817204301,-0.059945504087193,-0.047752808988764,-0.028423772609819,-0.029649595687332
2023-03-16,-0.0023640661938536,0.021929824561404,-0.0021052631578947,0.044397463002114,0.071599045346062,0.053435114503817,0.04177545691906,0.036211699164346,0.028011204481793,0.014245014245014,0.013089005235602,0.0027027027027026
2023-03-15,-0.053691275167785,-0.044025157232704,-0.026639344262295,-0.040567951318458,-0.058426966292135,-0.064285714285714,-0.054320987654321,-0.05026455026455,-0.045454545454546,-0.035714285714286,-0.023017902813299,-0.018567639257294
2023-03-14,-0.032467532467533,-0.0083160083160083,0.002053388090349,0.024948024948025,0.034883720930233,0.042183622828784,0.043814432989691,0.027173913043478,0.024657534246575,0.025352112676056,0.015584415584416,0.018918918918919
2023-03-13,-0.039501039501039,-0.020366598778004,-0.027944111776447,-0.06963249516441,-0.12244897959184,-0.12391304347826,-0.099767981438515,-0.070707070707071,-0.05440414507772,-0.040540540540541,-0.012820512820513,0.0
2023-03-10,-0.0041407867494825,-0.01008064516129,-0.0079207920792079,-0.028195488721805,-0.054054054054054,-0.061224489795918,-0.054824561403509,-0.061611374407583,-0.058536585365854,-0.05852417302799,-0.046454767726161,-0.04639175257732
2023-03-09,0.012578616352201,0.016393442622951,-0.0019762845849802,-0.0037453183520598,-0.013333333333333,-0.02970297029703,-0.031847133757962,-0.027649769585254,-0.021479713603819,-0.012562814070352,-0.0048661800486619,0.0
2023-03-08,-0.00625,0.0,0.0039682539682539,0.0037593984962405,0.0057471264367817,0.01,0.010729613733906,0.0069605568445476,0.0047961630695445,0.0025188916876574,0.0,0.0
2023-03-07,0.010526315789474,0.018789144050104,0.022312373225152,0.019157088122605,0.033663366336634,0.022494887525562,0.010845986984816,0.009367681498829,0.0024038461538461,-0.0025125628140703,-0.007246376811594,-0.010204081632653
2023-03-06,0.0,0.0,0.0040733197556007,0.0077220077220077,0.003976143141153,0.0061728395061727,0.0021739130434784,0.0023474178403755,0.0024096385542168,0.0025188916876574,0.0048543689320387,0.0051282051282051
2023-03-03,0.0,-0.0020833333333333,0.0,0.0,-0.0019841269841269,-0.0061349693251532,-0.0064794816414687,-0.013888888888889,-0.02122641509434,-0.026960784313725,-0.028301886792453,-0.032258064516129
2023-03-02,0.017130620985011,-0.0041493775933611,0.0020408163265306,-0.0038461538461539,-0.0039525691699604,0.0,0.0043383947939262,0.011709601873536,0.016786570743405,0.017456359102244,0.016786570743405,0.015113350125945
2023-03-01,0.0043010752688171,0.0020790020790022,0.0040983606557378,0.0058027079303676,0.0079681274900398,0.016632016632017,0.022172949002217,0.021531100478469,0.024570024570024,0.022959183673469,0.017073170731707,0.010178117048346
2023-02-28,-0.0042826552462526,-0.0041407867494825,-0.0020449897750511,-0.0019305019305019,-0.0019880715705767,0.0062761506276149,0.0044543429844097,0.0023980815347721,-0.0024509803921568,0.0,-0.0024330900243311,0.0
2023-02-27,-0.0021367521367521,0.0,0.0061728395061727,0.023715415019763,-0.0039603960396039,0.0,-0.0066371681415928,-0.0047732696897376,-0.0048780487804877,-0.0075949367088608,0.0,0.0
2023-02-24,0.0042918454935621,0.0,0.0041322314049588,0.0019801980198019,0.003976143141153,0.025751072961373,0.027272727272727,0.024449877750611,0.019900497512438,0.018041237113402,0.017326732673267,0.012886597938144
2023-02-23,0.0086580086580087,0.0041580041580043,0.0,-0.0059055118110237,-0.0078895463510848,0.0,-0.0067720090293452,-0.0096852300242131,-0.012285012285012,-0.012722646310433,-0.012224938875306,-0.015228426395939
2023-02-22,-0.0021598272138228,-0.0041407867494825,-0.0041152263374487,0.0019723865877712,0.0,-0.0021413276231263,-0.0022522522522524,-0.0072115384615385,-0.0024509803921568,-0.0050632911392405,-0.0072815533980583,-0.010050251256281
2023-02-21,-0.0021551724137931,0.0041580041580043,0.0041322314049588,0.016032064128257,0.014,0.015217391304348,0.02540415704388,0.032258064516129,0.032911392405063,0.034031413612566,0.027431421446384,0.025773195876289
2023-02-17,-0.0042918454935623,0.0020833333333333,0.0,0.002008032128514,0.002004008016032,-0.0043290043290044,-0.0045977011494252,-0.0073891625615762,-0.007537688442211,-0.010362694300518,-0.0098765432098766,-0.010204081632653
2023-02-16,0.0043103448275863,0.0020876826722338,0.010438413361169,0.0020120724346078,0.0060483870967742,0.0,0.0,0.0049504950495048,0.010152284263959,0.013123359580052,0.020151133501259,0.018181818181818
2023-02-15,0.0021598272138228,0.002092050209205,-0.0020833333333333,-0.0020080321285142,-0.0060120240480962,0.0043478260869566,0.0069444444444443,0.01,0.01025641025641,0.010610079575597,0.0076142131979696,0.010498687664042
2023-02-14,-0.0064377682403434,0.0,-0.002079002079002,-0.002004008016032,0.016293279022403,0.017699115044248,0.023696682464455,0.017811704834606,0.015625,0.013440860215054,0.0051020408163265,0.0052770448548813
2023-02-13,0.0,0.0020964360587004,0.0041753653444676,0.020449897750511,0.0040899795501023,0.0044444444444444,0.007159904534606,0.0,-0.0051813471502591,-0.0053475935828877,-0.01010101010101,-0.010443864229765
2023-02-10,0.0,0.0,0.0041928721174005,-0.0020408163265308,0.0020491803278688,0.0044642857142856,0.0096385542168675,0.015503875968992,0.018469656992084,0.019073569482289,0.015384615384615,0.021333333333333
2023-02-09,0.0043103448275863,0.017057569296375,0.010593220338983,0.0040983606557378,0.002053388090349,0.0067415730337079,0.017156862745098,0.013089005235602,0.010666666666667,0.011019283746556,0.010362694300518,0.013513513513513
2023-02-08,0.0043290043290042,0.0021367521367523,0.0021231422505307,-0.0020449897750511,-0.0020491803278688,-0.0044742729306487,-0.0072992700729928,-0.0077922077922079,-0.0079365079365079,-0.010899182561308,-0.0025839793281654,-0.0053763440860215
2023-02-07,0.0021691973969631,0.0021413276231263,0.0,0.0,0.0061855670103093,0.0067567567567566,0.0024390243902441,0.010498687664042,0.013404825737265,0.011019283746556,0.013089005235602,0.013623978201635
2023-02-06,0.0,0.0,0.002127659574468,0.014522821576763,0.012526096033403,0.032558139534884,0.035353535353535,0.038147138964578,0.033240997229917,0.028328611898017,0.013262599469496,0.011019283746556
2023-02-03,-0.0021645021645021,0.0043010752688171,0.0085836909871245,0.012605042016807,0.032327586206897,0.051344743276284,0.056,0.051575931232092,0.049418604651163,0.038235294117647,0.02724795640327,0.022535211267606
2023-02-02,0.0065359477124184,0.0043196544276459,0.0,-0.0062630480167015,-0.0042918454935623,0.0,0.0,0.0028735632183909,0.0029154518950437,0.0029498525073746,0.0,0.0
2023-02-01,0.0021834061135371,-0.0021551724137931,-0.0085106382978724,-0.0020833333333333,-0.0042735042735042,-0.028503562945368,-0.038461538461538,-0.041322314049587,-0.044568245125348,-0.036931818181818,-0.029100529100529,-0.027397260273973
2023-01-31,-0.0043478260869564,0.0,-0.0042372881355931,-0.0041493775933611,-0.0063694267515924,-0.0094117647058824,-0.015151515151515,-0.013586956521739,-0.0082872928176796,-0.0084507042253521,-0.0026385224274407,-0.0027322404371585
2023-01-30,-0.0021691973969633,0.0,-0.0021141649048627,0.0020790020790022,0.0064102564102565,0.014319809069212,0.015384615384615,0.016574585635359,0.011173184357542,0.0085227272727272,0.0053050397877984,0.0054945054945055
2023-01-27,0.0,-0.0021505376344087,0.0042462845010617,0.0041753653444676,0.0,0.0047961630695445,0.0051546391752577,0.011173184357542,0.011299435028249,0.0085959885386819,0.0053333333333333,0.005524861878453
2023-01-26,-0.012847965738758,0.0,-0.0021186440677966,0.0,0.0021413276231263,0.014598540145985,0.010416666666667,0.011299435028249,0.0085470085470086,0.008670520231214,0.0026737967914438,0.0
2023-01-25,-0.0063829787234043,-0.0042826552462526,0.0,-0.010330578512397,-0.0063829787234043,-0.0024271844660194,-0.0051813471502591,-0.011173184357542,-0.0028409090909092,0.0,0.0026809651474531,0.0
2023-01-24,0.0021321961620469,0.0043010752688171,-0.0021141649048627,0.0041493775933609,0.0,-0.021377672209026,-0.0051546391752577,-0.0083102493074792,-0.01123595505618,-0.017045454545455,-0.018421052631579,-0.018970189701897
2023-01-23,0.0,0.0021551724137932,0.0021186440677968,0.0041666666666668,0.0042735042735044,0.016908212560387,0.013054830287206,0.014044943820225,0.014245014245014,0.011494252873563,0.0079575596816976,0.0081967213114754
2023-01-20,0.0,-0.0042918454935623,0.0021231422505307,0.0020876826722338,0.0064516129032257,0.012224938875306,0.018617021276596,0.022988505747126,0.02332361516035,0.026548672566372,0.021680216802168,0.025210084033614
2023-01-19,0.021786492374728,0.0086580086580087,0.0042643923240937,0.0,0.0043196544276459,0.0073891625615764,0.010752688172043,0.014577259475219,0.0088235294117648,0.0059347181008902,0.010958904109589,0.0084745762711864
2023-01-18,-0.0021739130434782,-0.0021598272138228,-0.0042462845010615,-0.0062240663900415,-0.0085653104925054,-0.028708133971292,-0.036269430051813,-0.047222222222222,-0.047619047619048,-0.045325779036827,-0.041994750656168,-0.027472527472528
2023-01-17,0.0043668122270741,0.0087145969498911,0.0085653104925054,0.010482180293501,-0.0042643923240939,-0.009478672985782,-0.0051546391752577,0.0,0.0056338028169014,0.011461318051576,0.0052770448548813,0.0083102493074793
2023-01-13,0.0021881838074398,0.0,0.0021459227467811,0.0021008403361344,0.0064377682403434,0.024271844660194,0.023746701846966,0.019830028328612,0.020114942528736,0.017492711370262,0.016085790884718,0.014044943820225
2023-01-12,0.03393665158371,-0.0064935064935066,-0.01271186440678,-0.016528925619835,-0.014799154334038,-0.019047619047619,-0.028205128205128,-0.03551912568306,-0.03601108033241,-0.031073446327684,-0.028645833333333,-0.029972752043597
2023-01-11,0.0022675736961451,0.0,-0.0021141649048627,-0.002061855670103,-0.0021097046413502,-0.009433962264151,-0.010152284263959,-0.016129032258065,-0.016348773841962,-0.019390581717452,-0.017902813299233,-0.018716577540107
2023-01-10,0.0091533180778032,0.0087336244541485,0.0063829787234043,0.0041407867494823,0.010660980810234,0.011933174224344,0.0025445292620865,0.016393442622951,0.019444444444444,0.022662889518414,0.02088772845953,0.021857923497268
2023-01-09,0.011574074074074,0.0065934065934066,0.0064239828693791,0.0083507306889353,-0.0042462845010615,-0.011792452830189,-0.0075757575757575,-0.008130081300813,-0.0082644628099173,-0.0056338028169014,-0.0026041666666666,-0.0027247956403269
2023-01-06,0.0046511627906978,0.0,0.0021459227467811,-0.0041580041580041,-0.014644351464435,-0.047191011235955,-0.052631578947368,-0.053846153846154,-0.049738219895288,-0.043126684636119,-0.03030303030303,-0.029100529100529
2023-01-05,0.023809523809524,0.029411764705882,0.024175824175824,0.0083857442348008,0.014861995753716,0.020642201834862,0.017031630170316,0.012987012987013,0.0079155672823218,0.005420054200542,-0.0025188916876575,-0.0078740157480316
2023-01-04,0.0071942446043166,0.0,0.0044150110375275,0.0,-0.0021186440677966,-0.0090909090909091,-0.016746411483253,-0.022842639593909,-0.025706940874036,-0.026385224274406,-0.022167487684729,-0.018041237113402
2023-01-03,0.012135922330097,0.0022675736961451,0.024886877828054,0.0021008403361344,-0.0021141649048627,-0.0022675736961451,-0.009478672985782,-0.012531328320802,-0.017676767676768,-0.02319587628866,-0.019323671497585,-0.022670025188917
2022-12-30,0.01980198019802,0.0045558086560366,-0.0067415730337079,0.0063424947145876,0.0042462845010617,0.016129032258065,0.014423076923077,0.012690355329949,0.012787723785166,0.013054830287206,0.012224938875306,0.012755102040816
2022-12-29,0.046632124352332,0.013856812933025,-0.0022421524663677,-0.0042105263157894,0.0,0.0069605568445476,-0.0047846889952152,-0.0075566750629724,-0.015113350125945,-0.012886597938144,-0.0096852300242131,-0.015075376884422
2022-12-28,-0.0025839793281654,0.0023148148148148,0.0,-0.0021008403361344,-0.008421052631579,-0.002314814814815,0.0023980815347721,0.0076142131979696,0.010178117048346,0.010416666666667,0.0073170731707318,0.012722646310433
2022-12-27,0.018421052631579,0.028571428571429,0.027649769585254,0.019271948608137,0.01931330472103,0.0023201856148493,0.019559902200489,0.020725388601036,0.026109660574413,0.024,0.027568922305764,0.028795811518325
2022-12-23,0.0,0.0,-0.0022988505747126,0.0021459227467811,0.0043103448275863,0.016509433962264,0.017412935323383,0.018469656992084,0.015915119363395,0.021798365122616,0.020460358056266,0.024128686327078
2022-12-22,-0.025641025641026,-0.0070921985815603,0.0046189376443417,-0.0021413276231263,0.008695652173913,0.0071258907363421,0.0049999999999999,0.0026455026455027,0.0,-0.0027173913043479,-0.005089058524173,-0.0026737967914439
2022-12-21,0.0025706940874035,0.0,-0.0045977011494252,-0.0063829787234043,-0.0086206896551724,-0.0094117647058824,-0.0074441687344914,-0.0026385224274407,-0.0026455026455026,-0.0027100271002709,-0.0025380710659898,0.0
2022-12-20,-0.015189873417722,-0.0023584905660377,-0.0045766590389017,-0.0021231422505307,0.0,0.0,0.010025062656642,0.024324324324324,0.029972752043597,0.033613445378151,0.031413612565445,0.033149171270718
2022-12-19,0.0025380710659899,0.0047393364928911,0.013921113689095,0.0064102564102565,0.0065075921908892,0.019184652278177,0.020460358056266,0.024930747922438,0.025139664804469,0.025862068965517,0.024128686327078,0.025495750708215
2022-12-16,-0.0025316455696203,-0.0047169811320756,-0.0069124423963134,-0.0042553191489363,-0.0086021505376344,-0.014184397163121,-0.012626262626263,-0.0027624309392266,0.0056179775280899,0.011627906976744,0.010840108401084,0.014367816091954
2022-12-15,0.010230179028133,0.024154589371981,0.0023094688221708,0.0042735042735044,0.0021551724137932,0.0,0.0050761421319797,-0.0054945054945055,-0.0083565459610027,-0.01432664756447,-0.013368983957219,-0.011363636363636
2022-12-14,0.0051413881748072,-0.0048076923076924,-0.0045977011494252,-0.0042553191489363,0.0,0.0023696682464457,-0.0050505050505051,-0.0054644808743169,-0.0027777777777778,-0.0056980056980056,0.0,-0.0028328611898016
2022-12-13,0.0077720207253887,-0.0047846889952152,-0.0068493150684932,-0.01673640167364,-0.023157894736842,-0.03872437357631,-0.034146341463415,-0.036842105263158,-0.03485254691689,-0.027700831024931,-0.026041666666667,-0.011204481792717
2022-12-12,0.013123359580052,0.012106537530266,0.016241299303944,0.01271186440678,0.0063559322033899,0.013856812933025,0.0073710073710072,0.013333333333333,0.010840108401084,0.011204481792717,0.0052356020942408,0.0028089887640449
2022-12-09,0.016,0.0048661800486617,0.0070093457943924,0.0021231422505307,0.0021231422505307,0.0046403712296985,0.0074257425742575,0.01078167115903,0.016528925619835,0.025862068965517,0.029649595687332,0.034883720930233
2022-12-08,-0.010554089709763,0.0024390243902441,-0.0023310023310023,-0.0021186440677966,0.0085653104925054,0.011737089201878,0.017632241813602,0.024861878453039,0.025423728813559,0.017543859649123,0.013661202185792,0.0058479532163743
2022-12-07,-0.020671834625323,-0.021479713603819,-0.018306636155606,-0.0042194092827005,-0.012684989429176,-0.018433179723502,-0.024570024570025,-0.029490616621984,-0.027472527472528,-0.025641025641026,-0.029177718832891,-0.028409090909091
2022-12-06,-0.015267175572519,-0.014117647058823,0.0022935779816513,0.0021141649048625,-0.0083857442348007,-0.015873015873016,-0.01452784503632,-0.018421052631579,-0.021505376344086,-0.025,-0.018229166666667,-0.027624309392265
2022-12-05,0.0051150895140665,0.0,0.0046082949308757,0.017204301075269,0.017057569296375,0.030373831775701,0.035087719298246,0.035422343324251,0.030470914127424,0.025641025641026,0.013192612137203,0.01685393258427
2022-12-02,-0.032178217821782,0.0023584905660377,0.0023094688221708,0.0,0.0064377682403434,0.0070588235294118,0.0025125628140704,-0.0027173913043479,-0.0027624309392266,-0.0056657223796034,-0.015584415584416,-0.021978021978022
2022-12-01,-0.0073710073710074,-0.0023529411764705,-0.0091533180778032,-0.01063829787234,-0.016877637130802,-0.029680365296804,-0.036319612590799,-0.036649214659686,-0.037234042553191,-0.040760869565218,-0.0375,-0.042105263157895
2022-11-30,-0.0024509803921568,-0.0023474178403755,-0.002283105022831,-0.0042372881355931,-0.0083682008368201,-0.022321428571429,-0.025943396226415,-0.025510204081633,-0.023376623376623,-0.018666666666667,-0.0049751243781094,-0.0026246719160106
2022-11-29,-0.0072992700729928,-0.006993006993007,-0.0068027210884354,0.0,0.004201680672269,0.0044843049327355,0.0047393364928911,0.010309278350515,0.013157894736842,0.016260162601626,0.012594458438287,0.018716577540107
2022-11-28,-0.012019230769231,-0.0092378752886836,0.0,0.010706638115632,0.0,0.0090497737556561,0.0047619047619047,0.0077922077922077,0.0052910052910053,0.0027173913043478,0.0,0.0
2022-11-25,0.0097087378640777,0.0093240093240093,0.0022727272727272,0.0,0.0021052631578947,-0.0089686098654709,-0.0070921985815603,-0.0077319587628866,-0.0078740157480316,-0.0080862533692722,0.0,0.0
2022-11-23,0.037783375314861,0.0070422535211268,0.0,-0.0021367521367521,-0.0083507306889353,-0.0022371364653243,-0.0093676814988288,-0.012722646310433,-0.012953367875648,-0.013297872340426,-0.019753086419753,-0.023498694516971
2022-11-22,0.0,0.0047169811320754,-0.0022675736961451,0.0064516129032257,0.008421052631579,-0.002232142857143,-0.011574074074074,-0.01007556675063,-0.020304568527919,-0.018276762402089,-0.021739130434783,-0.020460358056266
2022-11-21,0.010178117048346,0.0023640661938534,0.016129032258065,0.0086767895878525,0.0021097046413502,-0.006651884700665,0.0093457943925234,-0.0050125313283208,0.0051020408163265,0.0026178010471205,0.0024213075060532,-0.0025510204081632
2022-11-18,0.0,0.0071428571428572,0.0046296296296295,0.0087527352297593,0.012820512820513,0.018058690744921,0.014218009478673,0.015267175572519,0.012919896640827,0.013262599469496,0.0073170731707318,0.0077120822622108
2022-11-17,0.031496062992126,0.012048192771084,0.0,0.0066079295154186,0.012987012987013,0.018390804597701,0.021791767554479,0.026109660574413,0.026525198938992,0.02724795640327,0.017369727047146,0.01038961038961
2022-11-16,0.010610079575597,0.01219512195122,0.0023201856148493,0.0,0.0043478260869566,-0.0045766590389017,-0.0095923261390887,-0.025445292620865,-0.028350515463918,-0.034210526315789,-0.04047619047619,-0.032663316582915
2022-11-15,0.013440860215054,0.012345679012346,-0.0069124423963134,-0.0021978021978022,-0.0064794816414687,-0.0068181818181819,-0.016509433962264,-0.0175,-0.017721518987342,-0.020618556701031,-0.018691588785047,-0.022113022113022
2022-11-14,0.0026954177897575,0.0125,0.014018691588785,0.006637168141593,0.0087145969498911,0.013824884792627,0.016786570743405,0.012658227848101,0.015424164524422,0.015706806282723,0.009433962264151,0.0099255583126551
2022-11-10,0.016438356164384,-0.012345679012346,-0.0023310023310023,-0.015250544662309,-0.033684210526316,-0.058568329718004,-0.071269487750557,-0.074941451990632,-0.073809523809524,-0.072815533980583,-0.057777777777778,-0.064965197215777
2022-11-09,-0.0027322404371585,0.0024752475247524,0.0023364485981308,-0.0021739130434782,-0.0041928721174003,-0.012847965738758,-0.013186813186813,-0.0092807424593968,-0.0047393364928909,-0.004830917874396,0.0067114093959732,0.0070093457943924
2022-11-08,-0.031746031746032,0.0,-0.0023310023310023,-0.0043290043290044,-0.00625,-0.010593220338983,-0.017278617710583,-0.018223234624146,-0.020881670533643,-0.018957345971564,-0.017582417582418,-0.013824884792627
2022-11-07,0.013404825737265,0.01,0.019002375296912,0.015384615384615,0.0084033613445378,0.012875536480687,0.010917030567686,0.013856812933025,0.011737089201878,0.011990407673861,0.013363028953229,0.016393442622951
